id,name,category,storageForm,description,moisturePerc,dryMatterPerc,ashPerc,metabolizableEnergyKcal,crudeProteinPerc,crudeFatPerc,crudeFiberPerc,calciumPerc,totalPhosphorusPerc,availablePhosphorusPerc,sodiumPerc,chloridePerc,saltPerc,lysinePerc,methioninePerc,cystinePerc,taurinePerc
ing_05302,"Pie crust, cookie-type, prepared from recipe, vanilla wafer, chilled",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172813),8.5,91.5,1.4,5310.0,3.7,36.2,0.1,0.042,0.078,0.039,0.515,0.7725,1.2875,0.077,0.184,0.078,0.0
ing_05303,"Pie crust, standard-type, prepared from recipe, unbaked",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172814),19.7,80.3,1.5,4690.0,5.7,30.8,3.4,0.009,0.06,0.03,0.482,0.723,1.205,0.121,0.23,0.101,0.0
ing_05304,"Bread, cornbread, dry mix, unenriched (includes corn muffin mix)",grain,dry,USDA SR Legacy Profile (FDC ID: 172815),7.8,92.2,3.6,4180.0,7.0,12.2,6.5,0.057,0.489,0.2445,1.111,1.6665,2.7775,0.132,0.32,0.133,0.0
ing_05305,"Bread, pita, white, unenriched",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172816),32.1,67.9,1.9,2750.0,9.1,1.2,2.2,0.086,0.097,0.0485,0.536,0.804,1.34,0.197,0.394,0.16,0.0
ing_05306,"Bread, raisin, unenriched",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172817),33.6,66.4,1.8,2740.0,7.9,4.4,4.3,0.066,0.109,0.0545,0.39,0.585,0.975,0.152,0.329,0.128,0.0
ing_05307,"Bread, white, commercially prepared, low sodium, no salt",mineral,dry,USDA SR Legacy Profile (FDC ID: 172818),36.7,63.3,1.9,2670.0,8.2,3.6,2.3,0.108,0.094,0.047,0.298,0.447,0.745,0.174,0.361,0.144,0.0
ing_05308,"Cookies, butter, commercially prepared, unenriched",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172819),4.6,95.4,1.5,4670.0,6.1,18.8,0.8,0.029,0.102,0.051,0.351,0.5265,0.8775,0.122,0.315,0.131,0.0
ing_05309,"Cookies, chocolate chip, commercially prepared, regular, higher fat, unenriched",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172820),4.1,95.9,1.1,4810.0,5.4,22.6,2.5,0.025,0.108,0.054,0.315,0.4725,0.7875,0.095,0.261,0.095,0.0
ing_05310,"Cookies, ladyfingers, without lemon juice and rind",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172821),19.5,80.5,1.1,3630.0,10.6,9.1,1.0,0.047,0.173,0.0865,0.147,0.2205,0.3675,0.224,0.579,0.268,0.0
ing_05311,"Crackers, melba toast, plain, without salt",mineral,dry,USDA SR Legacy Profile (FDC ID: 172822),5.1,94.9,3.0,3900.0,12.1,3.2,6.3,0.093,0.196,0.098,0.019,0.0285,0.0475,0.265,0.52,0.214,0.0
ing_05312,"Crackers, whole-wheat, low salt",grain,dry,USDA SR Legacy Profile (FDC ID: 172823),2.7,97.3,2.7,4430.0,8.8,17.2,10.5,0.05,0.295,0.1475,0.186,0.279,0.465,0.206,0.401,0.137,0.0
ing_05313,"Danish pastry, cinnamon, unenriched",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172824),24.3,75.7,1.7,4030.0,7.0,22.4,1.2,0.071,0.107,0.0535,0.371,0.5565,0.9275,0.139,0.344,0.139,0.0
ing_05314,"Danish pastry, fruit, unenriched (includes apple, cinnamon, raisin, strawberry)",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172825),27.1,72.9,1.2,3710.0,5.4,18.5,1.9,0.046,0.089,0.0445,0.354,0.531,0.885,0.118,0.252,0.11,0.0
ing_05315,"Bread, white, commercially prepared, toasted, low sodium no salt",mineral,dry,USDA SR Legacy Profile (FDC ID: 172826),30.4,69.6,2.1,2930.0,9.0,4.0,0.0,0.119,0.103,0.0515,0.376,0.564,0.94,0.191,0.397,0.158,0.0
ing_05316,"Danish pastry, lemon, unenriched",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172827),27.1,72.9,1.2,3710.0,5.4,18.5,1.9,0.046,0.089,0.0445,0.354,0.531,0.885,0.118,0.252,0.11,0.0
ing_05317,"English muffins, plain, unenriched, with calcium propionate (includes sourdough)",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172828),42.1,57.9,2.2,2350.0,7.7,1.8,2.7,0.174,0.133,0.0665,0.464,0.696,1.16,0.16,0.353,0.139,0.0
ing_05318,"Quail, breast, meat only, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172829),71.67,28.33,1.27,1230.0,22.59,2.99,0.0,0.01,0.228,0.114,0.055,0.0825,0.1375,0.394,1.225,0.716,0.0
ing_05319,"Chicken, broiler, rotisserie, BBQ, wing, meat and skin",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172830),57.23,42.77,1.18,2570.0,23.42,18.04,0.0,0.033,0.251,0.1255,0.579,0.8685,1.4475,0.217,1.046,0.636,0.0
ing_05320,"Ruffed Grouse, breast meat, skinless, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172831),72.93,27.07,1.07,1120.0,25.94,0.88,0.0,0.005,0.229,0.1145,0.05,0.075,0.125,0.0,0.0,0.0,0.0
ing_05321,"Emu, ground, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172832),72.87,27.13,1.0,1340.0,22.77,4.03,0.0,0.007,0.222,0.111,0.056,0.084,0.14,0.164,0.758,0.432,0.0
ing_05322,"Emu, ground, cooked, pan-broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172833),65.83,34.17,1.17,1630.0,28.43,4.65,0.0,0.008,0.269,0.1345,0.065,0.0975,0.1625,0.205,0.947,0.539,0.0
ing_05323,"Emu, full rump, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172834),61.97,38.03,1.35,1680.0,33.67,2.68,0.0,0.007,0.323,0.1615,0.11,0.165,0.275,0.243,1.121,0.638,0.0
ing_05324,"Emu, inside drum, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172835),74.73,25.27,1.15,1080.0,22.22,1.49,0.0,0.004,0.229,0.1145,0.102,0.153,0.255,0.16,0.74,0.421,0.0
ing_05325,"Emu, inside drums, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172836),64.31,35.69,1.3,1560.0,32.38,2.01,0.0,0.006,0.307,0.1535,0.118,0.177,0.295,0.234,1.078,0.614,0.0
ing_05326,"Emu, outside drum, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172837),74.87,25.13,1.0,1030.0,23.08,0.48,0.0,0.003,0.225,0.1125,0.1,0.15,0.25,0.167,0.769,0.438,0.0
ing_05327,"Emu, oyster, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172838),72.57,27.43,0.95,1410.0,22.81,4.86,0.0,0.004,0.217,0.1085,0.15,0.225,0.375,0.165,0.76,0.433,0.0
ing_05328,"Ostrich, inside leg, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172839),75.97,24.03,0.61,1110.0,22.39,1.72,0.0,0.005,0.22,0.11,0.072,0.108,0.18,0.23,1.106,0.626,0.0
ing_05329,"Ostrich, inside leg, cooked",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172840),69.95,30.05,0.76,1410.0,29.01,1.94,0.0,0.006,0.244,0.122,0.083,0.1245,0.2075,0.298,1.433,0.811,0.0
ing_05330,"Ostrich, inside strip, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172841),74.16,25.84,1.22,1270.0,23.69,2.87,0.0,0.005,0.226,0.113,0.076,0.114,0.19,0.243,1.17,0.662,0.0
ing_05331,"Ostrich, inside strip, cooked",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172842),66.53,33.47,0.85,1640.0,29.37,4.26,0.0,0.005,0.253,0.1265,0.073,0.1095,0.1825,0.302,1.45,0.821,0.0
ing_05332,"Ostrich, oyster, cooked",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172843),67.55,32.45,0.82,1590.0,28.81,3.97,0.0,0.006,0.281,0.1405,0.081,0.1215,0.2025,0.296,1.423,0.805,0.0
ing_05333,"Ostrich, round, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172844),75.68,24.32,0.62,1160.0,21.99,2.4,0.0,0.005,0.216,0.108,0.072,0.108,0.18,0.226,1.086,0.615,0.0
ing_05334,"Ostrich, tenderloin, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172845),74.5,25.5,0.73,1230.0,22.07,3.19,0.0,0.006,0.22,0.11,0.086,0.129,0.215,0.227,1.09,0.617,0.0
ing_05335,"Ostrich, tip trimmed, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172846),76.12,23.88,0.61,1140.0,21.85,2.3,0.0,0.005,0.213,0.1065,0.067,0.1005,0.1675,0.224,1.079,0.611,0.0
ing_05336,"Turkey, ground, fat free, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172847),74.66,25.34,1.15,1120.0,23.57,1.95,0.0,0.003,0.227,0.1135,0.051,0.0765,0.1275,0.248,1.088,0.691,0.0
ing_05337,"Turkey, ground, fat free, pan-broiled crumbles",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172848),65.76,34.24,1.42,1510.0,31.69,2.71,0.0,0.006,0.29,0.145,0.061,0.0915,0.1525,0.334,1.467,0.931,0.0
ing_05338,"Turkey, ground, fat free, patties, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172849),68.4,31.6,1.29,1380.0,28.99,2.48,0.0,0.006,0.264,0.132,0.059,0.0885,0.1475,0.306,1.344,0.853,0.0
ing_05339,"Turkey, ground, 93% lean, 7% fat, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172850),72.63,27.37,0.92,1500.0,18.73,8.34,0.0,0.021,0.193,0.0965,0.069,0.1035,0.1725,0.198,0.868,0.551,0.0
ing_05340,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172851),61.05,38.95,1.27,2130.0,27.1,11.6,0.0,0.031,0.259,0.1295,0.09,0.135,0.225,0.286,1.256,0.797,0.0
ing_05341,"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, braised",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172852),69.94,30.06,0.98,1490.0,23.93,5.95,0.0,0.012,0.184,0.092,0.117,0.1755,0.2925,0.28,1.163,0.685,0.0
ing_05342,"Chicken, broilers or fryers, dark meat, thigh, meat only, cooked, braised",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172853),66.87,33.13,0.99,1760.0,24.55,8.63,0.0,0.012,0.201,0.1005,0.077,0.1155,0.1925,0.259,1.087,0.606,0.0
ing_05343,"Chicken, skin (drumsticks and thighs), cooked, braised",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172854),42.09,57.91,0.63,4430.0,14.61,42.76,0.0,0.009,0.13,0.065,0.075,0.1125,0.1875,0.121,0.52,0.247,0.0
ing_05344,"Chicken, skin (drumsticks and thighs), raw",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172855),44.91,55.09,0.49,4400.0,9.58,44.23,0.0,0.006,0.095,0.0475,0.051,0.0765,0.1275,0.08,0.341,0.162,0.0
ing_05345,"Chicken, dark meat, drumstick, meat only, with added solution, cooked, roasted",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172856),69.5,30.5,1.19,1460.0,25.34,5.0,0.0,0.012,0.197,0.0985,0.19,0.285,0.475,0.296,1.232,0.725,0.0
ing_05346,"Chicken, dark meat, drumstick, meat only, with added solution, cooked, braised",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172857),70.18,29.82,1.13,1490.0,22.99,6.33,0.0,0.014,0.17,0.085,0.169,0.2535,0.4225,0.268,1.117,0.658,0.0
ing_05347,"Chicken, dark meat, thigh, meat only, with added solution, cooked, braised",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172858),68.62,31.38,1.19,1640.0,23.0,7.96,0.0,0.012,0.203,0.1015,0.197,0.2955,0.4925,0.269,1.118,0.658,0.0
ing_05348,"Chicken, dark meat, thigh, meat only, with added solution, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172859),77.16,22.84,1.04,1100.0,19.11,3.69,0.0,0.008,0.175,0.0875,0.156,0.234,0.39,0.215,0.894,0.526,0.0
ing_05349,"Chicken, dark meat, drumstick, meat and skin, with added solution, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172860),73.79,26.21,0.94,1460.0,18.03,8.24,0.0,0.008,0.135,0.0675,0.15,0.225,0.375,0.188,0.786,0.456,0.0
ing_05350,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, roasted",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172861),65.97,34.03,1.16,1800.0,24.72,9.0,0.0,0.013,0.194,0.097,0.186,0.279,0.465,0.26,1.081,0.636,0.0
ing_05351,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, braised",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172862),63.97,36.03,1.12,2150.0,20.7,14.62,0.0,0.012,0.183,0.0915,0.185,0.2775,0.4625,0.233,0.972,0.561,0.0
ing_05352,"Chicken, dark meat, thigh, meat and skin, with added solution, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172863),68.63,31.37,0.9,1970.0,16.56,14.58,0.0,0.008,0.147,0.0735,0.151,0.2265,0.3775,0.176,0.735,0.418,0.0
ing_05353,"Turkey from whole, light meat, meat only, with added solution, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172864),76.42,23.58,1.42,1010.0,21.54,1.66,0.0,0.014,0.236,0.118,0.206,0.309,0.515,0.203,0.688,0.563,0.0
ing_05354,"Turkey from whole, light meat, meat only, with added solution, cooked, roasted",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172865),70.18,29.82,1.44,1270.0,26.97,2.08,0.0,0.013,0.255,0.1275,0.238,0.357,0.595,0.254,0.862,0.705,0.0
ing_05355,"Turkey, skin from whole (light and dark), with added solution, raw",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172866),50.0,50.0,0.69,3810.0,12.29,36.8,0.0,0.013,0.099,0.0495,0.138,0.207,0.345,0.093,0.34,0.206,0.0
ing_05356,"Turkey, skin from whole, (light and dark), with added solution, roasted",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172867),36.92,63.08,1.37,4510.0,22.15,40.31,0.0,0.025,0.244,0.122,0.234,0.351,0.585,0.167,0.612,0.371,0.0
ing_05357,"Turkey, whole, meat only, with added solution, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172868),76.25,23.75,1.35,1060.0,20.87,2.39,0.0,0.014,0.223,0.1115,0.194,0.291,0.485,0.197,0.667,0.546,0.0
ing_05358,"Turkey, whole, meat only, with added solution, roasted",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172869),68.81,31.19,1.36,1400.0,26.61,3.7,0.0,0.014,0.235,0.1175,0.223,0.3345,0.5575,0.251,0.851,0.696,0.0
ing_05359,"Turkey, whole, meat and skin, with added solution, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172870),71.26,28.74,1.21,1590.0,19.03,9.1,0.0,0.014,0.195,0.0975,0.18,0.27,0.45,0.175,0.598,0.476,0.0
ing_05360,"Turkey, whole, meat and skin, with added solution, roasted",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172871),65.05,34.95,1.36,1760.0,26.09,8.01,0.0,0.015,0.236,0.118,0.224,0.336,0.56,0.241,0.823,0.657,0.0
ing_05361,"Turkey, retail parts, wing, meat only, cooked, roasted",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172872),64.04,35.96,1.05,1700.0,30.17,5.51,0.0,0.012,0.18,0.09,0.103,0.1545,0.2575,0.289,1.136,0.842,0.0
ing_05362,"Turkey, skin, from retail parts, from dark meat, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172873),50.08,49.92,0.49,3800.0,14.35,35.83,0.0,0.004,0.08,0.04,0.078,0.117,0.195,0.089,0.354,0.195,0.0
ing_05363,"Turkey, skin, from retail parts, from dark meat, cooked, roasted",proteinSource,dry,USDA SR Legacy Profile (FDC ID: 172874),39.42,60.58,1.15,4140.0,24.58,35.03,0.0,0.006,0.23,0.115,0.106,0.159,0.265,0.153,0.606,0.333,0.0
ing_05364,"Turkey, retail parts, drumstick, meat only, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172875),75.67,24.33,0.91,1180.0,20.52,3.97,0.0,0.01,0.158,0.079,0.087,0.1305,0.2175,0.194,0.656,0.536,0.0
ing_05365,"Turkey, breast, from whole bird, meat only, with added solution, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172876),76.42,23.58,1.42,1020.0,21.54,1.66,0.0,0.014,0.236,0.118,0.206,0.309,0.515,0.203,0.688,0.563,0.0
ing_05366,"Turkey, retail parts, thigh, meat only, cooked, roasted",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172877),66.98,33.02,1.18,1590.0,25.14,6.25,0.0,0.004,0.2,0.1,0.104,0.156,0.26,0.241,0.947,0.701,0.0
ing_05367,"Turkey, retail parts, drumstick, meat only, cooked, roasted",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172878),65.14,34.86,1.06,1730.0,28.61,6.52,0.0,0.017,0.193,0.0965,0.112,0.168,0.28,0.274,1.078,0.798,0.0
ing_05368,"Sauce, plum, ready-to-serve",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172879),53.71,46.29,1.56,1840.0,0.89,1.04,0.7,0.012,0.022,0.011,0.538,0.807,1.345,0.0,0.0,0.0,0.0
ing_05369,"Sauce, pizza, canned, ready-to-serve",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172880),86.71,13.29,1.3,540.0,2.18,1.15,2.0,0.054,0.05,0.025,0.348,0.522,0.87,0.0,0.0,0.0,0.0
ing_05370,"Soup, tomato bisque, canned, condensed",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172881),75.32,24.68,2.49,960.0,1.76,1.95,0.8,0.031,0.047,0.0235,0.698,1.047,1.745,0.019,0.068,0.023,0.0
ing_05371,"Soup, tomato, canned, condensed",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172882),80.79,19.21,2.09,660.0,1.46,0.44,1.1,0.013,0.031,0.0155,0.377,0.5655,0.9425,0.0,0.0,0.0,0.0
ing_05372,"Soup, stock, beef, home-prepared",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172883),95.89,4.11,0.7,130.0,1.97,0.09,0.0,0.008,0.031,0.0155,0.198,0.297,0.495,0.0,0.0,0.0,0.0
ing_05373,"Soup, stock, chicken, home-prepared",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172884),92.15,7.85,0.63,360.0,2.52,1.2,0.0,0.003,0.027,0.0135,0.143,0.2145,0.3575,0.0,0.0,0.0,0.0
ing_05374,"Soup, stock, fish, home-prepared",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 172885),96.6,3.4,0.74,160.0,2.26,0.81,0.0,0.003,0.056,0.028,0.156,0.234,0.39,0.0,0.0,0.0,0.0
ing_05375,"Sauce, hoisin, ready-to-serve",agricultural,dry,USDA SR Legacy Profile (FDC ID: 172886),44.23,55.77,4.98,2200.0,3.31,3.39,2.8,0.032,0.038,0.019,1.615,2.4225,4.0375,0.0,0.0,0.0,0.0
ing_05376,"Soup, cream of mushroom, canned, condensed, reduced sodium",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172887),87.26,12.74,1.69,520.0,1.21,1.69,0.6,0.013,0.051,0.0255,0.383,0.5745,0.9575,0.0,0.0,0.0,0.0
ing_05377,"Soup, chicken broth, less/reduced sodium, ready to serve",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172888),97.32,2.68,0.89,70.0,1.36,0.0,0.0,0.008,0.018,0.009,0.231,0.3465,0.5775,0.0,0.0,0.0,0.0
ing_05378,"Soup, beef broth, less/reduced sodium, ready to serve",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172889),98.01,1.99,0.58,60.0,1.14,0.07,0.0,0.003,0.009,0.0045,0.225,0.3375,0.5625,0.0,0.0,0.0,0.0
ing_05379,"Sauce, teriyaki, ready-to-serve, reduced sodium",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172890),69.7,30.3,8.4,890.0,5.93,0.02,0.1,0.025,0.154,0.077,1.778,2.667,4.445,0.0,0.0,0.0,0.0
ing_05380,"Soup, cream of asparagus, canned, prepared with equal volume milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172891),86.0,14.0,1.55,650.0,2.55,3.3,0.3,0.07,0.062,0.031,0.42,0.63,1.05,0.027,0.155,0.058,0.0
ing_05381,"Soup, chicken vegetable with potato and cheese, chunky, ready-to-serve",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172892),87.9,12.1,1.31,650.0,1.16,4.46,0.3,0.015,0.019,0.0095,0.416,0.624,1.04,0.0,0.0,0.0,0.0
ing_05382,"Soup, cream of celery, canned, prepared with equal volume milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172893),86.46,13.54,1.49,660.0,2.29,3.91,0.3,0.075,0.061,0.0305,0.272,0.408,0.68,0.022,0.145,0.053,0.0
ing_05383,"Soup, cheese, canned, prepared with equal volume milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172894),82.44,17.56,1.52,920.0,3.77,5.8,0.4,0.115,0.1,0.05,0.406,0.609,1.015,0.033,0.259,0.087,0.0
ing_05384,"Soup, oyster stew, canned, prepared with equal volume milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172895),88.94,11.06,1.34,550.0,2.51,3.24,0.0,0.068,0.066,0.033,0.425,0.6375,1.0625,0.0,0.0,0.0,0.0
ing_05385,"Soup, pea, green, canned, prepared with equal volume milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172896),77.93,22.07,1.65,940.0,4.97,2.77,1.1,0.068,0.094,0.047,0.352,0.528,0.88,0.046,0.28,0.081,0.0
ing_05386,"Soup, cream of potato, canned, prepared with equal volume milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172897),86.67,13.33,1.47,600.0,2.33,2.6,0.2,0.067,0.065,0.0325,0.23,0.345,0.575,0.026,0.146,0.053,0.0
ing_05387,"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172898),87.11,12.89,1.46,610.0,2.78,3.23,0.1,0.069,0.06,0.03,0.354,0.531,0.885,0.0,0.0,0.0,0.0
ing_05388,"Soup, HEALTHY CHOICE Chicken and Rice Soup, canned",grain,fresh,USDA SR Legacy Profile (FDC ID: 172899),90.31,9.69,0.9,370.0,2.53,0.55,0.8,0.015,0.0,0.0,0.181,0.2715,0.4525,0.0,0.0,0.0,0.0
ing_05389,"Soup, HEALTHY CHOICE Garden Vegetable Soup, canned",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172900),86.82,13.18,0.8,510.0,2.13,0.21,1.9,0.016,0.0,0.0,0.195,0.2925,0.4875,0.0,0.0,0.0,0.0
ing_05390,"CAMPBELL'S, Cream of Mushroom Soup, condensed",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172901),84.76,15.24,1.87,810.0,1.29,5.5,0.6,0.008,0.019,0.0095,0.697,1.0455,1.7425,0.009,0.028,0.018,0.0
ing_05391,"Soup, tomato bisque, canned, prepared with equal volume milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172902),81.51,18.49,1.63,790.0,2.51,2.63,0.2,0.074,0.069,0.0345,0.442,0.663,1.105,0.024,0.142,0.052,0.0
ing_05392,"Soup, black bean, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172903),87.62,12.38,1.6,460.0,2.42,0.66,3.4,0.019,0.038,0.019,0.487,0.7305,1.2175,0.0,0.0,0.0,0.0
ing_05393,"Soup, bean with pork, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172904),85.35,14.65,1.31,630.0,2.88,2.16,2.9,0.031,0.048,0.024,0.349,0.5235,0.8725,0.0,0.0,0.0,0.0
ing_05394,"Soup, bean with frankfurters, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172905),83.03,16.97,1.39,750.0,3.99,2.79,0.0,0.035,0.066,0.033,0.437,0.6555,1.0925,0.044,0.22,0.05,0.0
ing_05395,"Soup, beef noodle, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172906),92.16,7.84,1.1,340.0,1.93,1.23,0.3,0.008,0.019,0.0095,0.325,0.4875,0.8125,0.0,0.0,0.0,0.0
ing_05396,"Soup, cream of celery, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172907),92.27,7.73,1.15,370.0,0.68,2.29,0.3,0.016,0.015,0.0075,0.254,0.381,0.635,0.008,0.037,0.012,0.0
ing_05397,"Soup, chicken gumbo, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172908),93.84,6.16,1.06,230.0,1.08,0.59,0.8,0.01,0.01,0.005,0.391,0.5865,0.9775,0.007,0.048,0.019,0.0
ing_05398,"Soup, chicken noodle, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172909),94.17,5.83,0.94,240.0,1.16,0.76,0.5,0.005,0.018,0.009,0.335,0.5025,0.8375,0.0,0.0,0.0,0.0
ing_05399,"Soup, chicken with rice, canned, prepared with equal volume water",grain,fresh,USDA SR Legacy Profile (FDC ID: 172910),93.87,6.13,0.99,240.0,1.45,0.78,0.3,0.009,0.009,0.0045,0.238,0.357,0.595,0.0,0.0,0.0,0.0
ing_05400,"Soup, chili beef, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172911),85.68,14.32,1.37,570.0,2.49,1.24,1.2,0.018,0.055,0.0275,0.388,0.582,0.97,0.0,0.0,0.0,0.0
ing_05401,"CAMPBELL'S CHUNKY, Old Fashioned Vegetable Beef Soup",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172912),88.06,11.94,1.31,490.0,3.16,1.23,1.3,0.017,0.048,0.024,0.346,0.519,0.865,0.0,0.0,0.0,0.0
ing_05402,"Soup, minestrone, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172913),91.33,8.67,1.19,340.0,1.77,1.04,0.4,0.014,0.023,0.0115,0.254,0.381,0.635,0.014,0.074,0.018,0.0
ing_05403,"Soup, mushroom barley, canned, prepared with equal volume water",grain,fresh,USDA SR Legacy Profile (FDC ID: 172914),92.4,7.6,1.1,300.0,0.77,0.93,0.3,0.005,0.025,0.0125,0.365,0.5475,0.9125,0.0,0.0,0.0,0.0
ing_05404,"Soup, cream of mushroom, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172915),92.46,7.54,0.96,390.0,0.66,2.59,0.3,0.007,0.012,0.006,0.34,0.51,0.85,0.0,0.0,0.0,0.0
ing_05405,"Soup, pea, split with ham, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172916),81.77,18.23,1.36,750.0,4.08,1.74,0.9,0.009,0.084,0.042,0.398,0.597,0.995,0.053,0.194,0.055,0.0
ing_05406,"Soup, cream of potato, canned, prepared with equal volume water",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 172917),92.49,7.51,1.14,300.0,0.72,0.97,0.2,0.008,0.019,0.0095,0.238,0.357,0.595,0.011,0.038,0.012,0.0
